"","time","day","area","year","air_temp"
"1204",15,151,"srimangal",1982,307.900678667745
"1205",18,151,"srimangal",1982,306.131541625417
"1206",21,151,"srimangal",1982,303.629583227824
"1207",0,152,"srimangal",1982,301.860448937649
"1208",3,152,"srimangal",1982,299.358503863826
"1209",6,152,"srimangal",1982,297.899428629039
"1210",9,152,"srimangal",1982,300.005791775796
"1211",12,152,"srimangal",1982,304.474142846478
"1212",15,152,"srimangal",1982,306.580571371099
"1213",18,152,"srimangal",1982,305.091133007626
"1214",21,152,"srimangal",1982,302.984731563289
"1215",0,153,"srimangal",1982,301.495295516857
"1216",3,153,"srimangal",1982,299.388905289817
"1217",6,153,"srimangal",1982,298.449453642975
"1218",9,153,"srimangal",1982,300.46360273492
"1219",12,153,"srimangal",1982,304.736334749512
"1220",15,153,"srimangal",1982,306.750546357157
"1221",18,153,"srimangal",1982,305.326313820656
"1222",21,153,"srimangal",1982,303.312128107753
"1223",0,154,"srimangal",1982,301.887897786856
"1224",3,154,"srimangal",1982,299.87372280017
"1225",6,154,"srimangal",1982,298.859561597857
"1226",9,154,"srimangal",1982,300.475734242719
"1227",12,154,"srimangal",1982,303.904215594187
"1228",15,154,"srimangal",1982,305.520438402249
"1229",18,154,"srimangal",1982,304.377620487418
"1230",21,154,"srimangal",1982,302.761418457547
"1231",0,155,"srimangal",1982,301.618602320538
"1232",3,155,"srimangal",1982,300.002408897486
"1233",6,155,"srimangal",1982,298.179393082919
"1234",9,155,"srimangal",1982,300.416797254935
"1235",12,155,"srimangal",1982,305.163133300061
"1236",15,155,"srimangal",1982,307.400606917227
"1237",18,155,"srimangal",1982,305.818507641741
"1238",21,155,"srimangal",1982,303.581062789576
"1239",0,156,"srimangal",1982,301.998965975279
"1240",3,156,"srimangal",1982,299.761533038261
"1241",6,156,"srimangal",1982,298.099367410722
"1242",9,156,"srimangal",1982,300.431412323202
"1243",12,156,"srimangal",1982,305.378515294315
"1244",15,156,"srimangal",1982,307.710632589431
"1245",18,156,"srimangal",1982,306.061611544157
"1246",21,156,"srimangal",1982,303.729524230784
"1247",0,157,"srimangal",1982,302.080505750806
"1248",3,157,"srimangal",1982,299.748430856583
"1249",6,157,"srimangal",1982,298.41933515591
"1250",9,157,"srimangal",1982,300.870287665384
"1251",12,157,"srimangal",1982,306.069636261455
"1252",15,157,"srimangal",1982,308.520664844251
"1253",18,157,"srimangal",1982,306.787562601039
"1254",21,157,"srimangal",1982,304.336565528712
"1255",0,158,"srimangal",1982,302.603465981596
"1256",3,158,"srimangal",1982,300.152481961653
"1257",6,158,"srimangal",1982,298.239315408065
"1258",9,158,"srimangal",1982,300.763068487128
"1259",12,158,"srimangal",1982,306.116853180112
"1260",15,158,"srimangal",1982,308.6406845921
"1261",18,158,"srimangal",1982,306.856104064437
"1262",21,158,"srimangal",1982,304.332305098871
"1263",0,159,"srimangal",1982,302.547727347386
"1264",3,159,"srimangal",1982,300.0239418219
"1265",6,159,"srimangal",1982,297.789333839387
"1266",9,159,"srimangal",1982,300.245139720167
"1267",12,159,"srimangal",1982,305.454784056032
"1268",15,159,"srimangal",1982,307.910666160774
"1269",18,159,"srimangal",1982,306.174132031933
"1270",21,159,"srimangal",1982,303.718281500056
"1271",0,160,"srimangal",1982,301.981750072649
"1272",3,160,"srimangal",1982,299.525912619003
"1273",6,160,"srimangal",1982,298.44957607961
"1274",9,160,"srimangal",1982,300.012361640106
"1275",12,160,"srimangal",1982,303.327589853839
"1276",15,160,"srimangal",1982,304.890423920493
"1277",18,160,"srimangal",1982,303.785356747593
"1278",21,160,"srimangal",1982,302.222542772763
"1279",0,161,"srimangal",1982,301.117477318958
"1280",3,161,"srimangal",1982,299.554671666638
"1281",6,161,"srimangal",1982,298.249693908414
"1282",9,161,"srimangal",1982,299.378102737033
"1283",12,161,"srimangal",1982,301.771862239185
"1284",15,161,"srimangal",1982,302.90030609166
"1285",18,161,"srimangal",1982,302.102392682657
"1286",21,161,"srimangal",1982,300.973963337476
"1287",0,162,"srimangal",1982,300.176051169745
"1288",3,162,"srimangal",1982,299.04762783383
"1289",6,162,"srimangal",1982,297.479606359638
"1290",9,162,"srimangal",1982,298.930764380099
"1291",12,162,"srimangal",1982,302.009190578564
"1292",15,162,"srimangal",1982,303.460393640457
"1293",18,162,"srimangal",1982,302.434259837051
"1294",21,162,"srimangal",1982,300.983075431851
"1295",0,163,"srimangal",1982,299.956943224747
"1296",3,163,"srimangal",1982,298.505766547593
"1297",6,163,"srimangal",1982,297.539676135354
"1298",9,163,"srimangal",1982,298.733605476603
"1299",12,163,"srimangal",1982,301.266357465976
"1300",15,163,"srimangal",1982,302.460323864724
"1301",18,163,"srimangal",1982,301.616079999714
"1302",21,163,"srimangal",1982,300.42212895062
"1303",0,164,"srimangal",1982,299.577886398956
"1304",3,164,"srimangal",1982,298.383941708053
"1305",6,164,"srimangal",1982,297.189615575298
"1306",9,164,"srimangal",1982,298.606799996618
"1307",12,164,"srimangal",1982,301.613156016524
"1308",15,164,"srimangal",1982,303.030384424795
"1309",18,164,"srimangal",1982,302.028273820799
"1310",21,164,"srimangal",1982,300.611063632443
"1311",0,165,"srimangal",1982,299.608954587378
"1312",3,165,"srimangal",1982,298.191751946144
"1313",6,165,"srimangal",1982,297.919555673504
"1314",9,165,"srimangal",1982,299.557568489242
"1315",12,165,"srimangal",1982,303.032380669784
"1316",15,165,"srimangal",1982,304.670444326603
"1317",18,165,"srimangal",1982,303.512182926437
"1318",21,165,"srimangal",1982,301.874140328594
"1319",0,166,"srimangal",1982,300.715880730275
"1320",3,166,"srimangal",1982,299.07784685556
"1321",6,166,"srimangal",1982,297.149576737871
"1322",9,166,"srimangal",1982,298.709935612715
"1323",12,166,"srimangal",1982,302.02001595655
"1324",15,166,"srimangal",1982,303.580423262231
"1325",18,166,"srimangal",1982,302.477072032147
"1326",21,166,"srimangal",1982,300.916684787091
"1327",0,167,"srimangal",1982,299.813335273432
"1328",3,167,"srimangal",1982,298.252956337963
"1329",6,167,"srimangal",1982,297.719551065674
"1330",9,167,"srimangal",1982,299.374550680982
"1331",12,167,"srimangal",1982,302.885397950804
"1332",15,167,"srimangal",1982,304.540448934435
"1333",18,167,"srimangal",1982,303.370175934563
"1334",21,167,"srimangal",1982,301.715146228298
"1335",0,168,"srimangal",1982,300.544875048959
"1336",3,168,"srimangal",1982,298.889854156284
"1337",6,168,"srimangal",1982,298.409658362294
"1338",9,168,"srimangal",1982,299.669108216173
"1339",12,168,"srimangal",1982,302.340852692767
"1340",15,168,"srimangal",1982,303.600341637788
"1341",18,168,"srimangal",1982,302.709767316772
"1342",21,168,"srimangal",1982,301.450294563764
"1343",0,169,"srimangal",1982,300.559721628167
"1344",3,169,"srimangal",1982,299.300255582275
"1345",6,169,"srimangal",1982,297.969546457843
"1346",9,169,"srimangal",1982,299.641532872723
"1347",12,169,"srimangal",1982,303.188415231824
"1348",15,169,"srimangal",1982,304.860453542266
"1349",18,169,"srimangal",1982,303.678168942689
"1350",21,169,"srimangal",1982,302.006152128002
"1351",0,170,"srimangal",1982,300.823869367643
"1352",3,170,"srimangal",1982,299.151861457009
"1353",6,170,"srimangal",1982,298.009747227593
"1354",9,170,"srimangal",1982,298.941594518324
"1355",12,170,"srimangal",1982,300.918376558811
"1356",15,170,"srimangal",1982,301.850252772468
"1357",18,170,"srimangal",1982,301.191330731484
"1358",21,170,"srimangal",1982,300.259466498045
"1359",0,171,"srimangal",1982,299.600545482112
"1360",3,171,"srimangal",1982,298.668686211163
"1361",6,171,"srimangal",1982,298.159664944909
"1362",9,171,"srimangal",1982,299.394847942258
"1363",12,171,"srimangal",1982,302.015113719882
"1364",15,171,"srimangal",1982,303.250335055172
"1365",18,171,"srimangal",1982,302.376920162306
"1366",21,171,"srimangal",1982,301.141714707044
"1367",0,172,"srimangal",1982,300.268301172903
"1368",3,172,"srimangal",1982,299.033102295526
"1369",6,172,"srimangal",1982,296.879452326452
"1370",9,172,"srimangal",1982,298.898454789703
"1371",12,172,"srimangal",1982,303.181482544089
"1372",15,172,"srimangal",1982,305.20054767368
"1373",18,172,"srimangal",1982,303.772883251549
"1374",21,172,"srimangal",1982,301.753844079097
"1375",0,173,"srimangal",1982,300.326181877909
"1376",3,173,"srimangal",1982,298.30715345752
"1377",6,173,"srimangal",1982,297.879552382197
"1378",9,173,"srimangal",1982,299.529698626199
"1379",12,173,"srimangal",1982,303.030250156227
"1380",15,173,"srimangal",1982,304.680447617912
"1381",18,173,"srimangal",1982,303.51360650367
"1382",21,173,"srimangal",1982,301.863430256954
"1383",0,174,"srimangal",1982,300.696590957906
"1384",3,174,"srimangal",1982,299.046423498935
"1385",6,174,"srimangal",1982,297.71948721431
"1386",9,174,"srimangal",1982,299.609875337955
"1387",12,174,"srimangal",1982,303.620065987795
"1388",15,174,"srimangal",1982,305.510512785813
"1389",18,174,"srimangal",1982,304.173793332881
"1390",21,174,"srimangal",1982,302.283370838482
"1391",0,175,"srimangal",1982,300.946653465013
"1392",3,175,"srimangal",1982,299.05624103775
"1393",6,175,"srimangal",1982,298.379732745841
"1394",9,175,"srimangal",1982,299.364967120937
"1395",12,175,"srimangal",1982,301.455002299159
"1396",15,175,"srimangal",1982,302.440267254224
"1397",18,175,"srimangal",1982,301.743594471309
"1398",21,175,"srimangal",1982,300.758342182829
"1399",0,176,"srimangal",1982,300.061670483691
"1400",3,176,"srimangal",1982,299.076423442011
"1401",6,176,"srimangal",1982,298.459766317176
"1402",9,176,"srimangal",1982,299.321239723972
"1403",12,176,"srimangal",1982,301.148733537442
"1404",15,176,"srimangal",1982,302.01023368288
"1405",18,176,"srimangal",1982,301.401073983534
"1406",21,176,"srimangal",1982,300.539584913557
"1407",0,177,"srimangal",1982,299.930426161848
"1408",3,177,"srimangal",1982,299.068941679591
"1409",6,177,"srimangal",1982,298.159543824797
"1410",9,177,"srimangal",1982,299.841236982288
"1411",12,177,"srimangal",1982,303.408710820978
"1412",15,177,"srimangal",1982,305.090456175313
"1413",18,177,"srimangal",1982,303.901307804476
"1414",21,177,"srimangal",1982,302.21958407069
"1415",0,178,"srimangal",1982,301.030437549749
"1416",3,178,"srimangal",1982,299.348722771708
"1417",6,178,"srimangal",1982,298.279613600514
"1418",9,178,"srimangal",1982,299.704078078793
"1419",12,178,"srimangal",1982,302.72587770839
"1420",15,178,"srimangal",1982,304.15038639958
"1421",18,178,"srimangal",1982,303.143127967139
"1422",21,178,"srimangal",1982,301.718637589459
"1423",0,179,"srimangal",1982,300.711380723957
"1424",3,179,"srimangal",1982,299.286897932169
"1425",6,179,"srimangal",1982,298.059611625729
"1426",9,179,"srimangal",1982,299.491356160967
"1427",12,179,"srimangal",1982,302.528599400256
"1428",15,179,"srimangal",1982,303.960388374364
"1429",18,179,"srimangal",1982,302.947982113478
"1430",21,179,"srimangal",1982,301.516211546475
"1431",0,180,"srimangal",1982,300.503806860536
"1432",3,180,"srimangal",1982,299.072043918193
"1433",6,180,"srimangal",1982,297.149516177815
"1434",9,180,"srimangal",1982,298.93313013273
"1435",12,180,"srimangal",1982,302.716814507098
"1436",15,180,"srimangal",1982,304.500483822301
"1437",18,180,"srimangal",1982,303.239265853232
"1438",21,180,"srimangal",1982,301.455619468914
"1439",0,181,"srimangal",1982,300.194403461855
"1440",3,181,"srimangal",1982,298.410766576054
"1441",6,181,"srimangal",1982,297.00940229858
"1442",9,181,"srimangal",1982,299.212832871454
"1443",12,181,"srimangal",1982,303.887098738021
"1444",15,181,"srimangal",1982,306.090597701564
"1445",18,181,"srimangal",1982,304.532521625489
"1446",21,181,"srimangal",1982,302.329050990169
"1447",0,182,"srimangal",1982,300.77097733791
"1448",3,182,"srimangal",1982,298.567518436813
"1449",6,182,"srimangal",1982,296.799403615103
"1450",9,182,"srimangal",1982,298.997980816671
"1451",12,182,"srimangal",1982,303.661950943444
"1452",15,182,"srimangal",1982,305.860596385041
"1453",18,182,"srimangal",1982,304.305952194596
"1454",21,182,"srimangal",1982,302.107335018825
"1455",0,183,"srimangal",1982,300.552693246858
"1456",3,183,"srimangal",1982,298.354087779463
"1457",6,183,"srimangal",1982,298.769537900444
"1458",9,183,"srimangal",1982,300.473071228812
"1459",12,183,"srimangal",1982,304.086875896576
"1460",15,183,"srimangal",1982,305.790462099667
"1461",18,183,"srimangal",1982,304.585870243495
"1462",21,183,"srimangal",1982,302.882305941738
"1463",0,184,"srimangal",1982,301.677715959486
"1464",3,184,"srimangal",1982,299.974160729783
"1465",6,184,"srimangal",1982,298.859657704033
"1466",9,184,"srimangal",1982,300.121534243564
"1467",12,184,"srimangal",1982,302.798426590056
"1468",15,184,"srimangal",1982,304.06034229605
"1469",18,184,"srimangal",1982,303.168052032218
"1470",21,184,"srimangal",1982,301.906152549436
"1471",0,185,"srimangal",1982,301.013863673693
"1472",3,185,"srimangal",1982,299.75197091095
"1473",6,185,"srimangal",1982,298.049472732558
"1474",9,185,"srimangal",1982,299.993247940567
"1475",12,185,"srimangal",1982,304.116691728144
"1476",15,185,"srimangal",1982,306.060527267569
"1477",18,185,"srimangal",1982,304.686057072706
"1478",21,185,"srimangal",1982,302.742246523265
"1479",0,186,"srimangal",1982,301.367778466593
"1480",3,186,"srimangal",1982,299.423978268598
"1481",6,186,"srimangal",1982,298.129514861292
"1482",9,186,"srimangal",1982,299.917982187513
"1483",12,186,"srimangal",1982,303.711962301675
"1484",15,186,"srimangal",1982,305.500485138825
"1485",18,186,"srimangal",1982,304.235835284125
"1486",21,186,"srimangal",1982,302.447335440258
"1487",0,187,"srimangal",1982,301.182687552907
"1488",3,187,"srimangal",1982,299.394197233404
"1489",6,187,"srimangal",1982,297.359481948219
"1490",9,187,"srimangal",1982,299.269283557087
"1491",12,187,"srimangal",1982,303.320657166104
"1492",15,187,"srimangal",1982,305.230518051906
"1493",18,187,"srimangal",1982,303.880071056453
"1494",21,187,"srimangal",1982,301.970234723858
"1495",0,188,"srimangal",1982,300.619789829224
"1496",3,188,"srimangal",1982,298.709963667149
"1497",6,188,"srimangal",1982,297.269448376883
"1498",9,188,"srimangal",1982,299.303010954052
"1499",12,188,"srimangal",1982,303.616925927821
"1500",15,188,"srimangal",1982,305.65055162325
"1501",18,188,"srimangal",1982,304.212591544229
"1502",21,188,"srimangal",1982,302.178991993129
"1503",0,189,"srimangal",1982,300.741034151067
"1504",3,189,"srimangal",1982,298.707445429569
"1505",6,189,"srimangal",1982,297.939435869915
"1506",9,189,"srimangal",1982,300.019105474489
"1507",12,189,"srimangal",1982,304.430829976304
"1508",15,189,"srimangal",1982,306.510564130221
"1509",18,189,"srimangal",1982,305.040001137714
"1510",21,189,"srimangal",1982,302.960293720897
"1511",0,190,"srimangal",1982,301.489733016067
"1512",3,190,"srimangal",1982,299.410036674393
"1513",6,190,"srimangal",1982,298.329458909067
"1514",9,190,"srimangal",1982,300.324194515788
"1515",12,190,"srimangal",1982,304.555743571204
"1516",15,190,"srimangal",1982,306.550541091064
"1517",18,190,"srimangal",1982,305.140036097084
"1518",21,190,"srimangal",1982,303.145264222377
"1519",0,191,"srimangal",1982,301.734761422646
"1520",3,191,"srimangal",1982,299.740000170771
"1521",6,191,"srimangal",1982,297.919478656911
"1522",9,191,"srimangal",1982,299.841413694044
"1523",12,191,"srimangal",1982,303.918526652547
"1524",15,191,"srimangal",1982,305.840521343215
"1525",18,191,"srimangal",1982,304.481494633686
"1526",21,191,"srimangal",1982,302.559524652217
"1527",0,192,"srimangal",1982,301.200500056856
"1528",3,192,"srimangal",1982,299.278540310524
"1529",6,192,"srimangal",1982,298.389631373574
"1530",9,192,"srimangal",1982,299.748575339223
"1531",12,192,"srimangal",1982,302.631382481599
"1532",15,192,"srimangal",1982,303.990368626515
"1533",18,192,"srimangal",1982,303.029440650081
"1534",21,192,"srimangal",1982,301.670471976315
"1535",0,193,"srimangal",1982,300.709545494746
"1536",3,193,"srimangal",1982,299.350584057946
"1537",6,193,"srimangal",1982,298.059531976091
"1538",9,193,"srimangal",1982,299.784905475335
"1539",12,193,"srimangal",1982,303.445040972173
"1540",15,193,"srimangal",1982,305.170468024022
"1541",18,193,"srimangal",1982,303.950432682514
"1542",21,193,"srimangal",1982,302.225027812786
"1543",0,194,"srimangal",1982,301.004994369223
"1544",3,194,"srimangal",1982,299.279598687857
"1545",6,194,"srimangal",1982,298.219570813518
"1546",9,194,"srimangal",1982,299.801769859238
"1547",12,194,"srimangal",1982,303.158181032147
"1548",15,194,"srimangal",1982,304.740429186586
"1549",18,194,"srimangal",1982,303.621634471166
"1550",21,194,"srimangal",1982,302.039406658139
"1551",0,195,"srimangal",1982,300.920613683169
"1552",3,195,"srimangal",1982,299.338394296037
"1553",6,195,"srimangal",1982,298.199515519554
"1554",9,195,"srimangal",1982,299.985556160122
"1555",12,195,"srimangal",1982,303.774388404387
"1556",15,195,"srimangal",1982,305.560484480563
"1557",18,195,"srimangal",1982,304.297550568678
"1558",21,195,"srimangal",1982,302.511477454586
"1559",0,196,"srimangal",1982,301.248545507381
"1560",3,196,"srimangal",1982,299.462481904729
"1561",6,196,"srimangal",1982,298.069441136007
"1562",9,196,"srimangal",1982,300.129697255358
"1563",12,196,"srimangal",1982,304.500238797995
"1564",15,196,"srimangal",1982,306.560558864128
"1565",18,196,"srimangal",1982,305.103723414141
"1566",21,196,"srimangal",1982,303.043429835521
"1567",0,197,"srimangal",1982,301.586596651857
"1568",3,197,"srimangal",1982,299.526314044993
"1569",6,197,"srimangal",1982,298.719443769053
"1570",9,197,"srimangal",1982,300.769993145792
"1571",12,197,"srimangal",1982,305.119943208841
"1572",15,197,"srimangal",1982,307.170556231081
"1573",18,197,"srimangal",1982,305.720584552355
"1574",21,197,"srimangal",1982,303.669997892833
"1575",0,198,"srimangal",1982,302.220028469751
"1576",3,198,"srimangal",1982,300.169452730294
"1577",6,198,"srimangal",1982,299.209537242183
"1578",9,198,"srimangal",1982,300.915497256203
"1579",12,198,"srimangal",1982,304.534449793864
"1580",15,198,"srimangal",1982,306.240462757929
"1581",18,198,"srimangal",1982,305.034154958941
"1582",21,198,"srimangal",1982,303.32816392741
"1583",0,199,"srimangal",1982,302.121858005012
"1584",3,199,"srimangal",1982,300.415876058457
"1585",6,199,"srimangal",1982,299.199530659568
"1586",9,199,"srimangal",1982,300.929757530118
"1587",12,199,"srimangal",1982,304.60018876675
"1588",15,199,"srimangal",1982,306.330469340545
"1589",18,199,"srimangal",1982,305.107002113407
"1590",21,199,"srimangal",1982,303.37674378413
"1591",0,200,"srimangal",1982,302.153278460275
"1592",3,200,"srimangal",1982,300.423029345206
"1593",6,200,"srimangal",1982,299.639523418692
"1594",9,200,"srimangal",1982,301.396443831424
"1595",12,200,"srimangal",1982,305.123501636924
"1596",15,200,"srimangal",1982,306.880476581423
"1597",18,200,"srimangal",1982,305.638133983319
"1598",21,200,"srimangal",1982,303.881181626522
"1599",0,201,"srimangal",1982,302.638840961065
"1600",3,201,"srimangal",1982,300.88189796063
"1601",6,201,"srimangal",1982,298.7595181526
"1602",9,201,"srimangal",1982,300.535852050556
"1603",12,201,"srimangal",1982,304.304092815233
"1604",15,201,"srimangal",1982,306.080481847517
"1605",18,201,"srimangal",1982,304.824411706892
"1606",21,201,"srimangal",1982,303.048045511898
"1607",0,202,"srimangal",1982,301.791977325276
"1608",3,202,"srimangal",1982,300.01562059003
"1609",6,202,"srimangal",1982,298.059608334422
"1610",9,202,"srimangal",1982,299.503486297924
"1611",12,202,"srimangal",1982,302.566468886699
"1612",15,202,"srimangal",1982,304.010391665673
"1613",18,202,"srimangal",1982,302.989405690711
"1614",21,202,"srimangal",1982,301.545501474835
"1615",0,203,"srimangal",1982,300.524517088168
"1616",3,203,"srimangal",1982,299.080620561568
"1617",6,203,"srimangal",1982,298.119636639665
"1618",9,203,"srimangal",1982,299.459167120091
"1619",12,203,"srimangal",1982,302.30079130329
"1620",15,203,"srimangal",1982,303.640363360422
"1621",18,203,"srimangal",1982,302.693162926509
"1622",21,203,"srimangal",1982,301.353608090939
"1623",0,204,"srimangal",1982,300.406409130536
"1624",3,204,"srimangal",1982,299.066861428547
"1625",6,204,"srimangal",1982,298.13948721431
"1626",9,204,"srimangal",1982,300.029875337955
"1627",12,204,"srimangal",1982,304.040065987795
"1628",15,204,"srimangal",1982,305.930512785813
"1629",18,204,"srimangal",1982,304.593793332881
"1630",21,204,"srimangal",1982,302.703370838482
"1631",0,205,"srimangal",1982,301.366653465013
"1632",3,205,"srimangal",1982,299.47624103775
"1633",6,205,"srimangal",1982,298.119509595201
"1634",9,205,"srimangal",1982,299.927390406645
"1635",12,205,"srimangal",1982,303.762553479984
"1636",15,205,"srimangal",1982,305.570490404918
"1637",18,205,"srimangal",1982,304.292113007697
"1638",21,205,"srimangal",1982,302.484199325634
"1639",0,206,"srimangal",1982,301.205823917118
"1640",3,206,"srimangal",1982,299.397919862803
"1641",6,206,"srimangal",1982,297.609427970778
"1642",9,206,"srimangal",1982,299.718217803187
"1643",12,206,"srimangal",1982,304.191716743767
"1644",15,206,"srimangal",1982,306.30057202936
"1645",18,206,"srimangal",1982,304.809417723072
"1646",21,206,"srimangal",1982,302.700589548961
"1647",0,207,"srimangal",1982,301.209437562383
"1648",3,207,"srimangal",1982,299.100620618491
"1649",6,207,"srimangal",1982,298.849492480402
"1650",9,207,"srimangal",1982,300.720467118823
"1651",12,207,"srimangal",1982,304.689474809487
"1652",15,207,"srimangal",1982,306.56050751972
"1653",18,207,"srimangal",1982,305.237515609308
"1654",21,207,"srimangal",1982,303.366506953106
"1655",0,208,"srimangal",1982,302.043517100803
"1656",3,208,"srimangal",1982,300.172518408351
"1657",6,208,"srimangal",1982,298.879599118761
"1658",9,208,"srimangal",1982,300.357450681405
"1659",12,208,"srimangal",1982,303.492503448739
"1660",15,208,"srimangal",1982,304.970400881335
"1661",18,208,"srimangal",1982,303.925391706963
"1662",21,208,"srimangal",1982,302.447513274243
"1663",0,209,"srimangal",1982,301.402505725537
"1664",3,209,"srimangal",1982,299.924635163016
"1665",6,209,"srimangal",1982,298.359474707342
"1666",9,209,"srimangal",1982,300.295969858393
"1667",12,209,"srimangal",1982,304.403970036278
"1668",15,209,"srimangal",1982,306.340525292784
"1669",18,209,"srimangal",1982,304.971202926366
"1670",21,209,"srimangal",1982,303.034672566249
"1671",0,210,"srimangal",1982,301.665352330014
"1672",3,210,"srimangal",1982,299.728832282573
"1673",6,210,"srimangal",1982,298.759651121418
"1674",9,210,"srimangal",1982,300.045794517479
"1675",12,210,"srimangal",1982,302.774165562942
"1676",15,210,"srimangal",1982,304.060348878666
"1677",18,210,"srimangal",1982,303.150899186684
"1678",21,210,"srimangal",1982,301.864732406156
"1679",0,211,"srimangal",1982,300.955284128956
"1680",3,211,"srimangal",1982,299.669124197699
"1681",6,211,"srimangal",1982,298.419699832767
"1682",9,211,"srimangal",1982,299.52626849051
"1683",12,211,"srimangal",1982,301.873697163588
"1684",15,211,"srimangal",1982,302.980300167305
"1685",18,211,"srimangal",1982,302.197830243638
"1686",21,211,"srimangal",1982,301.091241466428
"1687",0,212,"srimangal",1982,300.308772760008
"1688",3,212,"srimangal",1982,299.202189875756
"1689",6,212,"srimangal",1982,298.419755126731
"1690",9,212,"srimangal",1982,299.322482189627
"1691",12,212,"srimangal",1982,301.237489791348
"1692",15,212,"srimangal",1982,302.140244873328
"1693",18,212,"srimangal",1982,301.501914146125
"1694",21,212,"srimangal",1982,300.599170669981
"1695",0,213,"srimangal",1982,299.960840935796
"1696",3,213,"srimangal",1982,299.058102267064
"1697",6,213,"srimangal",1982,297.639523418692
"1698",9,213,"srimangal",1982,299.396443831424
"1699",12,213,"srimangal",1982,303.123501636924
"1700",15,213,"srimangal",1982,304.880476581423
"1701",18,213,"srimangal",1982,303.638133983319
"1702",21,213,"srimangal",1982,301.881181626522
"1703",0,214,"srimangal",1982,300.638840961065
"1704",3,214,"srimangal",1982,298.88189796063
"1705",6,214,"srimangal",1982,298.169736037148
"1706",9,214,"srimangal",1982,299.142836983979
"1707",12,214,"srimangal",1982,301.207132812716
"1708",15,214,"srimangal",1982,302.180263962915
"1709",18,214,"srimangal",1982,301.492170894076
"1710",21,214,"srimangal",1982,300.519052254469
"1711",0,215,"srimangal",1982,299.830960256059
"1712",3,215,"srimangal",1982,298.857846798636
"1713",6,215,"srimangal",1982,298.069730112795
"1714",9,215,"srimangal",1982,299.064671230503
"1715",12,215,"srimangal",1982,301.175297888313
"1716",15,215,"srimangal",1982,302.17026988727
"1717",18,215,"srimangal",1982,301.466733333095
"1718",21,215,"srimangal",1982,300.471774125517
"1719",0,216,"srimangal",1982,299.768238665796
"1720",3,216,"srimangal",1982,298.773284756711
"1721",6,216,"srimangal",1982,297.92958529527
"1722",9,216,"srimangal",1982,299.458397256626
"1723",12,216,"srimangal",1982,302.701555291799
"1724",15,216,"srimangal",1982,304.23041470483
"1725",18,216,"srimangal",1982,303.149370731341
"1726",21,216,"srimangal",1982,301.620530973355
"1727",0,217,"srimangal",1982,300.53948868159
"1728",3,217,"srimangal",1982,299.010657065189
"1729",6,217,"srimangal",1982,297.939501696063
"1730",9,217,"srimangal",1982,299.776502735342
"1731",12,217,"srimangal",1982,303.673440247447
"1732",15,217,"srimangal",1982,305.510498304057
"1733",18,217,"srimangal",1982,304.211529593056
"1734",21,217,"srimangal",1982,302.374495153698
"1735",0,218,"srimangal",1982,301.075528463434
"1736",3,218,"srimangal",1982,299.238503806902
"1737",6,218,"srimangal",1982,298.869701807552
"1738",9,218,"srimangal",1982,299.968990408336
"1739",12,218,"srimangal",1982,302.300975471722
"1740",15,218,"srimangal",1982,303.40029819252
"1741",18,218,"srimangal",1982,302.622976097298
"1742",21,218,"srimangal",1982,301.523667509412
"1743",0,219,"srimangal",1982,300.746346623429
"1744",3,219,"srimangal",1982,299.647043889731
"1745",6,219,"srimangal",1982,298.939659020556
"1746",9,219,"srimangal",1982,300.196682188781
"1747",12,219,"srimangal",1982,302.863278795479
"1748",15,219,"srimangal",1982,304.120340979527
"1749",18,219,"srimangal",1982,303.231482601325
"1750",21,219,"srimangal",1982,301.974436578092
"1751",0,220,"srimangal",1982,301.08557958264
"1752",3,220,"srimangal",1982,299.8285402536
"1753",6,220,"srimangal",1982,298.549707731905
"1754",9,220,"srimangal",1982,299.627156161812
"1755",12,220,"srimangal",1982,301.912810396125
"1756",15,220,"srimangal",1982,302.990292268166
"1757",18,220,"srimangal",1982,302.228413658279
"1758",21,220,"srimangal",1982,301.150945638364
"1759",0,221,"srimangal",1982,300.389068213692
"1760",3,221,"srimangal",1982,299.311605931657
"1761",6,221,"srimangal",1982,297.839597802238
"1762",9,221,"srimangal",1982,299.322302736188
"1763",12,221,"srimangal",1982,302.467651243316
"1764",15,221,"srimangal",1982,303.950402197859
"1765",18,221,"srimangal",1982,302.901961137857
"1766",21,221,"srimangal",1982,301.419229245587
"1767",0,222,"srimangal",1982,300.370789816589
"1768",3,222,"srimangal",1982,298.888065820366
"1769",6,222,"srimangal",1982,297.399427970778
"1770",9,222,"srimangal",1982,299.508217803187
"1771",12,222,"srimangal",1982,303.981716743767
"1772",15,222,"srimangal",1982,306.09057202936
"1773",18,222,"srimangal",1982,304.599417723073
"1774",21,222,"srimangal",1982,302.490589548961
"1775",0,223,"srimangal",1982,300.999437562383
"1776",3,223,"srimangal",1982,298.890620618491
"1777",6,223,"srimangal",1982,298.499513544769
"1778",9,223,"srimangal",1982,300.292834242296
"1779",12,223,"srimangal",1982,304.097110096253
"1780",15,223,"srimangal",1982,305.890486455348
"1781",18,223,"srimangal",1982,304.622404715018
"1782",21,223,"srimangal",1982,302.829051411602
"1783",0,224,"srimangal",1982,301.56097164396
"1784",3,224,"srimangal",1982,299.767627890754
"1785",6,224,"srimangal",1982,298.289516836077
