area,day,mean_temp,hour
srimangal,204,300.9456647,0
srimangal,204,299.5046419,3
srimangal,204,298.3043125,6
srimangal,204,299.868503,9
srimangal,204,303.1867116,12
srimangal,204,304.7509506,15
srimangal,204,303.64489,18
srimangal,204,302.0806711,21
srimangal,205,300.9746122,0
srimangal,205,299.4104016,3
srimangal,205,298.438531,6
srimangal,205,299.9734735,9
srimangal,205,303.2296367,12
srimangal,205,304.7646269,15
srimangal,205,303.6792479,18
srimangal,205,302.1442775,21
srimangal,206,301.0589002,0
srimangal,206,299.5239379,3
srimangal,206,298.4777506,6
srimangal,206,299.9793581,9
srimangal,206,303.1648058,12
srimangal,206,304.66646,15
srimangal,206,303.6046526,18
srimangal,206,302.1030178,21
srimangal,207,301.0412121,0
srimangal,207,299.5395852,3
srimangal,207,298.4556449,6
srimangal,207,299.9588489,9
srimangal,207,303.1476834,12
srimangal,207,304.6509341,15
srimangal,207,303.5879978,18
srimangal,207,302.0847664,21
srimangal,208,301.0218318,0
srimangal,208,299.5186085,3
srimangal,208,298.4551067,6
srimangal,208,300.0021188,9
srimangal,208,303.2838858,12
srimangal,208,304.830946,15
srimangal,208,303.7370324,18
srimangal,208,302.1899922,21
srimangal,209,301.0960803,0
srimangal,209,299.5490483,3
srimangal,209,298.4703631,6
srimangal,209,300.0423445,9
srimangal,209,303.3770804,12
srimangal,209,304.9491106,15
srimangal,209,303.8375409,18
srimangal,209,302.2655309,21
srimangal,210,301.153963,0
srimangal,210,299.5819613,3
srimangal,210,298.3982772,6
srimangal,210,299.8986076,9
srimangal,210,303.0813459,12
srimangal,210,304.5817228,15
srimangal,210,303.5208185,18
srimangal,210,302.0204609,21
srimangal,211,300.9595584,0
srimangal,211,299.4592087,3
srimangal,211,298.4703926,6
srimangal,211,299.9334286,9
srimangal,211,303.0370523,12
srimangal,211,304.5001337,15
srimangal,211,303.4656008,18
srimangal,211,302.0025382,21
srimangal,212,300.9680069,0
srimangal,212,299.5049521,3
srimangal,212,298.4648451,6
srimangal,212,300.0061098,9
srimangal,212,303.2756845,12
srimangal,212,304.816997,15
srimangal,212,303.7271476,18
srimangal,212,302.1858548,21
srimangal,213,301.0960071,0
srimangal,213,299.5547226,3
srimangal,213,298.6027456,6
srimangal,213,300.1224895,9
srimangal,213,303.3464107,12
srimangal,213,304.8662017,15
srimangal,213,303.79157,18
srimangal,213,302.2717985,21
srimangal,214,301.1971684,0
srimangal,214,299.677405,3
srimangal,214,298.6346,6
srimangal,214,300.1091309,9
srimangal,214,303.2371392,12
srimangal,214,304.7117158,15
srimangal,214,303.6690547,18
srimangal,214,302.1944971,21
srimangal,215,301.1518377,0
srimangal,215,299.6772879,3
srimangal,215,298.5193389,6
srimangal,215,299.9865258,9
srimangal,215,303.098955,12
srimangal,215,304.5661875,15
srimangal,215,303.5287194,18
srimangal,215,302.0615058,21
srimangal,216,301.0240394,0
srimangal,216,299.5568336,3
srimangal,216,298.4130074,6
srimangal,216,299.9377962,9
srimangal,216,303.1724196,12
srimangal,216,304.6972557,15
srimangal,216,303.6190566,18
srimangal,216,302.0942401,21
srimangal,217,301.0160427,0
srimangal,217,299.4912343,3
srimangal,217,298.398256,6
srimangal,217,299.976815,9
srimangal,217,303.3255044,12
srimangal,217,304.9041124,15
srimangal,217,303.7878916,18
srimangal,217,302.2093039,21
srimangal,218,301.0930848,0
srimangal,218,299.5145055,3
srimangal,218,298.5554033,6
srimangal,218,299.9791653,9
srimangal,218,302.9994747,12
srimangal,218,304.4232809,15
srimangal,218,303.4165192,18
srimangal,218,301.9927313,21
srimangal,219,300.9859712,0
srimangal,219,299.5621909,3
srimangal,219,298.3964042,6
srimangal,219,300.0107887,9
srimangal,219,303.4354769,12
srimangal,219,305.0499116,15
srimangal,219,303.9083581,18
srimangal,219,302.2939442,21
srimangal,220,301.1523924,0
srimangal,220,299.5379871,3
srimangal,220,298.5596019,6
srimangal,220,300.0271081,9
srimangal,220,303.1402147,12
srimangal,220,304.6077665,15
srimangal,220,303.5700727,18
srimangal,220,302.1025398,21
srimangal,221,301.0648475,0
srimangal,221,299.5973224,3
srimangal,221,298.5645947,6
srimangal,221,300.0588583,9
srimangal,221,303.2287269,12
srimangal,221,304.7230369,15
srimangal,221,303.6664225,18
srimangal,221,302.1721318,21
srimangal,222,301.115519,0
srimangal,222,299.6212362,3
srimangal,222,298.5764184,6
srimangal,222,300.1382461,9
srimangal,222,303.4514423,12
srimangal,222,305.0133184,15
srimangal,222,303.9089286,18
srimangal,222,302.3470725,21
srimangal,223,301.2426844,0
srimangal,223,299.6808367,3
srimangal,223,298.5924983,6
srimangal,223,300.053874,9
srimangal,223,303.1539754,12
srimangal,223,304.6153964,15
srimangal,223,303.5820376,18
srimangal,223,302.1206354,21
srimangal,224,301.0872782,0
srimangal,224,299.6258837,3
srimangal,224,298.3961821,6
srimangal,224,299.8593458,9
srimangal,224,302.9632404,12
srimangal,224,304.4264495,15
srimangal,224,303.3918263,18
srimangal,224,301.928636,21
srimangal,225,300.8940144,0
srimangal,225,299.4308319,3
srimangal,225,298.4869753,6
srimangal,225,299.9362814,9
srimangal,225,303.0107789,12
srimangal,225,304.46013,15
srimangal,225,303.4353057,18
srimangal,225,301.9859733,21
srimangal,226,300.9611506,0
srimangal,226,299.5118259,3
srimangal,226,298.4125188,6
srimangal,226,299.7984117,9
srimangal,226,302.7383873,12
srimangal,226,304.1243233,15
srimangal,226,303.1443393,18
srimangal,226,301.7584212,21
srimangal,227,300.7784387,0
srimangal,227,299.392528,3
srimangal,227,298.376412,6
srimangal,227,299.9619318,9
srimangal,227,303.3253874,12
srimangal,227,304.9109564,15
srimangal,227,303.7898136,18
srimangal,227,302.204265,21
srimangal,228,301.0831239,0
srimangal,228,299.4975837,3
srimangal,228,298.460402,6
srimangal,228,299.8888258,9
srimangal,228,302.9190246,12
srimangal,228,304.3474927,15
srimangal,228,303.3374346,18
srimangal,228,301.9089848,21
srimangal,229,300.8989283,0
srimangal,229,299.4704861,3
srimangal,229,298.359832,6
srimangal,229,299.9491196,9
srimangal,229,303.3205679,12
srimangal,229,304.9099048,15
srimangal,229,303.7860977,18
srimangal,229,302.1967813,21
srimangal,230,301.072976,0
srimangal,230,299.483668,3
srimangal,230,298.3761654,6
srimangal,230,299.9006987,9
srimangal,230,303.1347803,12
srimangal,230,304.6593609,15
srimangal,230,303.5813424,18
srimangal,230,302.0567814,21
srimangal,231,300.9787645,0
srimangal,231,299.4542116,3
srimangal,231,298.4137991,6
srimangal,231,299.9304138,9
srimangal,231,303.147697,12
srimangal,231,304.6643588,15
srimangal,231,303.5919397,18
srimangal,231,302.0752974,21
srimangal,232,301.00288,0
srimangal,232,299.4862458,3
srimangal,232,298.3793151,6
srimangal,232,299.9339904,9
srimangal,232,303.2320139,12
srimangal,232,304.7867375,15
srimangal,232,303.6874052,18
srimangal,232,302.1327016,21
srimangal,233,301.033371,0
srimangal,233,299.4786757,3
srimangal,233,298.3580071,6
srimangal,233,299.8840092,9
srimangal,233,303.1212066,12
srimangal,233,304.647256,15
srimangal,233,303.568199,18
srimangal,233,302.0421691,21
srimangal,234,300.9631137,0
srimangal,234,299.4370919,3
srimangal,234,298.1927259,6
srimangal,234,299.7854618,9
srimangal,234,303.1642256,12
srimangal,234,304.757011,15
srimangal,234,303.6307655,18
srimangal,234,302.0380005,21
srimangal,235,300.9117568,0
srimangal,235,299.3190003,3
srimangal,235,298.2161667,6
srimangal,235,299.7359105,9
srimangal,235,302.9598318,12
srimangal,235,304.4796228,15
srimangal,235,303.404991,18
srimangal,235,301.8852196,21
srimangal,236,300.8105895,0
srimangal,236,299.2908261,3
srimangal,236,298.2564378,6
srimangal,236,299.7469975,9
srimangal,236,302.9090089,12
srimangal,236,304.3996149,15
srimangal,236,303.3456196,18
srimangal,236,301.8550327,21
srimangal,237,300.8010391,0
srimangal,237,299.3104602,3
srimangal,237,298.3206391,6
srimangal,237,299.8453001,9
srimangal,237,303.0796526,12
srimangal,237,304.6043609,15
srimangal,237,303.5262521,18
srimangal,237,302.0015634,21
srimangal,238,300.9234562,0
srimangal,238,299.3987756,3
srimangal,238,298.3767144,6
srimangal,238,299.8175909,9
srimangal,238,302.8742064,12
srimangal,238,304.3151277,15
srimangal,238,303.2962641,18
srimangal,238,301.8553613,21
srimangal,239,300.8364993,0
srimangal,239,299.3956042,3
srimangal,239,298.3438165,6
srimangal,239,299.7962518,9
srimangal,239,302.8773874,12
srimangal,239,304.3298677,15
srimangal,239,303.3028307,18
srimangal,239,301.8503691,21
srimangal,240,300.8233338,0
srimangal,240,299.3708799,3
srimangal,240,298.3188045,6
srimangal,240,299.8155587,9
srimangal,240,302.9907106,12
srimangal,240,304.4875113,15
srimangal,240,303.4291358,18
srimangal,240,301.9323544,21
srimangal,241,300.8739806,0
srimangal,241,299.3772072,3
srimangal,241,298.311179,6
srimangal,241,299.785646,9
srimangal,241,302.9135188,12
srimangal,241,304.3880315,15
srimangal,241,303.3454157,18
srimangal,241,301.8709219,21
srimangal,242,300.8283076,0
srimangal,242,299.3538217,3
srimangal,242,298.2935399,6
srimangal,242,299.7957222,9
srimangal,242,302.9823891,12
srimangal,242,304.484618,15
srimangal,242,303.4224042,18
srimangal,242,301.9201947,21
srimangal,243,300.8579826,0
srimangal,243,299.355781,3
srimangal,243,298.2906372,6
srimangal,243,299.822259,9
srimangal,243,303.0713777,12
srimangal,243,304.603047,15
srimangal,243,303.5200162,18
srimangal,243,301.9883665,21
srimangal,244,300.9053374,0
srimangal,244,299.3736959,3
srimangal,244,298.2385303,6
srimangal,244,299.7759634,9
srimangal,244,303.0374099,12
srimangal,244,304.5748907,15
srimangal,244,303.4877506,18
srimangal,244,301.9502896,21
srimangal,245,300.8631512,0
srimangal,245,299.3256984,3
srimangal,245,298.1640571,6
srimangal,245,299.6998298,9
srimangal,245,302.9577541,12
srimangal,245,304.4935745,15
srimangal,245,303.4076085,18
srimangal,245,301.8718078,21
srimangal,246,300.7858435,0
srimangal,246,299.250051,3
srimangal,246,298.2498729,6
srimangal,246,299.6884505,9
srimangal,246,302.7401891,12
srimangal,246,304.1788113,15
srimangal,246,303.1615733,18
srimangal,246,301.7229696,21
srimangal,247,300.7057331,0
srimangal,247,299.2671371,3
srimangal,247,298.2182861,6
srimangal,247,299.68592,9
srimangal,247,302.7992976,12
srimangal,247,304.2669771,15
srimangal,247,303.2291929,18
srimangal,247,301.7615323,21
srimangal,248,300.7237497,0
srimangal,248,299.2560969,3
srimangal,248,298.1809247,6
srimangal,248,299.6227591,9
srimangal,248,302.6814067,12
srimangal,248,304.1232858,15
srimangal,248,303.1037449,18
srimangal,248,301.6618842,21
srimangal,249,300.6423448,0
srimangal,249,299.2004919,3
srimangal,249,298.0869661,6
srimangal,249,299.5702457,9
srimangal,249,302.7168135,12
srimangal,249,304.2001392,15
srimangal,249,303.1512917,18
srimangal,249,301.6679851,21
srimangal,250,300.6191392,0
srimangal,250,299.1358405,3
srimangal,250,298.0909168,6
srimangal,250,299.5616161,9
srimangal,250,302.6814962,12
srimangal,250,304.152241,15
srimangal,250,303.1122894,18
srimangal,250,301.6415634,21
srimangal,251,300.6016134,0
srimangal,251,299.1308952,3
srimangal,251,297.991681,6
srimangal,251,299.5558714,9
srimangal,251,302.87408,12
srimangal,251,304.438319,15
srimangal,251,303.3322584,18
srimangal,251,301.7680395,21
srimangal,252,300.6619806,0
srimangal,252,299.09777,3
srimangal,252,298.1888319,6
srimangal,252,299.5848147,9
srimangal,252,302.5461946,12
srimangal,252,303.9422208,15
srimangal,252,302.9551021,18
srimangal,252,301.5590939,21
srimangal,253,300.5719767,0
srimangal,253,299.1759759,3
srimangal,253,298.0406752,6
srimangal,253,299.4322517,9
srimangal,253,302.3842841,12
srimangal,253,303.7759038,15
srimangal,253,302.7919009,18
srimangal,253,301.4002991,21
srimangal,254,300.4162977,0
srimangal,254,299.0247033,3
srimangal,254,297.8798744,6
srimangal,254,299.3131515,9
srimangal,254,302.3536461,12
srimangal,254,303.7869677,15
srimangal,254,302.7734777,18
srimangal,254,301.3401745,21
srimangal,255,300.326686,0
srimangal,255,298.8933904,3
srimangal,255,297.8117001,6
srimangal,255,299.3054528,9
srimangal,255,302.4742377,12
srimangal,255,303.9680368,15
srimangal,255,302.9117837,18
srimangal,255,301.4180038,21
srimangal,256,300.3617523,0
srimangal,256,298.8679803,3
srimangal,256,297.962243,6
srimangal,256,299.3948177,9
srimangal,256,302.433822,12
srimangal,256,303.8664412,15
srimangal,256,302.8534479,18
srimangal,256,301.4208472,21
srimangal,257,300.4078555,0
srimangal,257,298.9752623,3
srimangal,257,297.8527681,6
srimangal,257,299.2897492,9
srimangal,257,302.338101,12
srimangal,257,303.7751266,15
srimangal,257,302.7590176,18
srimangal,257,301.3220104,21
srimangal,258,300.3059029,0
srimangal,258,298.8689033,3
srimangal,258,297.7611722,6
srimangal,258,299.2606723,9
srimangal,258,302.4416495,12
srimangal,258,303.9411962,15
srimangal,258,302.880879,18
srimangal,258,301.3813516,21
srimangal,259,300.3210361,0
srimangal,259,298.8215166,3
srimangal,259,297.8140876,6
srimangal,259,299.2375303,9
srimangal,259,302.2571624,12
srimangal,259,303.6806493,15
srimangal,259,302.6741134,18
srimangal,259,301.2506448,21
srimangal,260,300.2441104,0
srimangal,260,298.8206494,3
srimangal,260,297.8167326,6
srimangal,260,299.1906837,9
srimangal,260,302.1053263,12
srimangal,260,303.4793201,15
srimangal,260,302.5077803,18
srimangal,260,301.1338043,21
srimangal,261,300.162266,0
srimangal,261,298.7882973,3
srimangal,261,297.6393364,6
srimangal,261,299.1155276,9
srimangal,261,302.2470582,12
srimangal,261,303.7232952,15
srimangal,261,302.6794601,18
srimangal,261,301.203242,21
srimangal,262,300.1594085,0
srimangal,262,298.6831984,3
srimangal,262,297.6656515,6
srimangal,262,299.1443333,9
srimangal,262,302.2811472,12
srimangal,262,303.7598748,15
srimangal,262,302.7142786,18
srimangal,262,301.23557,21
srimangal,263,300.1899754,0
srimangal,263,298.7112746,3
srimangal,263,297.6969969,6
srimangal,263,299.0666055,9
srimangal,263,301.9720362,12
srimangal,263,303.3416873,15
srimangal,263,302.3732182,18
srimangal,263,301.0035847,21
srimangal,264,300.0351171,0
srimangal,264,298.6654909,3
srimangal,264,297.509868,6
srimangal,264,298.9664542,9
srimangal,264,302.0563953,12
srimangal,264,303.5130267,15
srimangal,264,302.4830546,18
srimangal,264,301.026442,21
srimangal,265,299.9964715,0
srimangal,265,298.5398666,3
srimangal,265,297.491177,6
srimangal,265,298.9730517,9
srimangal,265,302.1166391,12
srimangal,265,303.5985599,15
srimangal,265,302.5507058,18
srimangal,265,301.0688041,21
srimangal,266,300.0209517,0
srimangal,266,298.5390579,3
srimangal,266,297.5111906,6
srimangal,266,298.942999,9
srimangal,266,301.9803777,12
srimangal,266,303.4122305,15
srimangal,266,302.3997791,18
srimangal,266,300.9679447,21
srimangal,267,299.9554948,0
srimangal,267,298.523668,3
srimangal,267,297.4759325,6
srimangal,267,298.8889022,9
srimangal,267,301.8863171,12
srimangal,267,303.2993306,15
srimangal,267,302.3002004,18
srimangal,267,300.887205,21
srimangal,268,299.8880763,0
srimangal,268,298.4750885,3
srimangal,268,297.4109178,6
srimangal,268,298.8782324,9
srimangal,268,301.9909326,12
srimangal,268,303.4582928,15
srimangal,268,302.4207344,18
srimangal,268,300.9533931,21
srimangal,269,299.9158363,0
srimangal,269,298.4485028,3
srimangal,269,297.2337988,6
srimangal,269,298.7516907,9
srimangal,269,301.9716833,12
srimangal,269,303.4896223,15
srimangal,269,302.4163,18
srimangal,269,300.8983806,21
srimangal,270,299.82506,0
srimangal,270,298.3071486,3
srimangal,270,297.1951389,6
srimangal,270,298.6232434,9
srimangal,270,301.6527649,12
srimangal,270,303.0809137,15
srimangal,270,302.0710814,18
srimangal,270,300.6429509,21
srimangal,271,299.6331201,0
srimangal,271,298.2049972,3
srimangal,271,297.1056488,6
srimangal,271,298.5944843,9
srimangal,271,301.7528379,12
srimangal,271,303.2417197,15
srimangal,271,302.1889436,18
srimangal,271,300.700081,21
srimangal,272,299.6473066,0
srimangal,272,298.1584519,3
srimangal,272,297.0837946,6
srimangal,272,298.6169491,9
srimangal,272,301.8693191,12
srimangal,272,303.4025211,15
srimangal,272,302.3184065,18
srimangal,272,300.7852242,21
srimangal,273,299.7011113,0
srimangal,273,298.1679371,3
srimangal,273,297.0361529,6
srimangal,273,298.6068571,9
srimangal,273,301.9388836,12
srimangal,273,303.5096366,15
srimangal,273,302.39897,18
srimangal,273,300.8282373,21
srimangal,274,299.7175724,0
srimangal,274,298.146848,3
srimangal,274,297.1019334,6
srimangal,274,298.7055256,9
srimangal,274,302.1073193,12
srimangal,274,303.7109613,15
srimangal,274,302.5770392,18
srimangal,274,300.9734178,21
srimangal,275,299.8394975,0
srimangal,275,298.2358847,3
srimangal,275,297.1116598,6
srimangal,275,298.7537597,9
srimangal,275,302.237242,12
srimangal,275,303.8793928,15
srimangal,275,302.7182414,18
srimangal,275,301.0761117,21
srimangal,276,299.9149621,0
srimangal,276,298.2728411,3
srimangal,276,297.2237948,6
srimangal,276,298.7562468,9
srimangal,276,302.0071267,12
srimangal,276,303.5396262,15
srimangal,276,302.4560083,18
srimangal,276,300.9235285,21
srimangal,277,299.8399123,0
srimangal,277,298.3074406,3
srimangal,277,297.1077366,6
srimangal,277,298.6609431,9
srimangal,277,301.9558508,12
srimangal,277,303.5091055,15
srimangal,277,302.4108118,18
srimangal,277,300.857577,21
srimangal,278,299.759285,0
srimangal,278,298.2060585,3
srimangal,278,297.0124842,6
srimangal,278,298.525842,9
srimangal,278,301.7362163,12
srimangal,278,303.249621,15
srimangal,278,302.1795049,18
srimangal,278,300.6661196,21
srimangal,279,299.5960051,0
srimangal,279,298.0826279,3
srimangal,279,297.0198616,6
srimangal,279,298.5002037,9
srimangal,279,301.6405398,12
srimangal,279,303.1209279,15
srimangal,279,302.0741576,18
srimangal,279,300.5937886,21
srimangal,280,299.5470199,0
srimangal,280,298.0666588,3
srimangal,280,296.813822,6
srimangal,280,298.2460774,9
srimangal,280,301.2844044,12
srimangal,280,302.7167043,15
srimangal,280,301.7039368,18
srimangal,280,300.2716553,21
srimangal,281,299.2588894,0
srimangal,281,297.8266156,3
srimangal,281,296.5074897,6
srimangal,281,298.0007954,9
srimangal,281,301.168632,12
srimangal,281,302.661984,15
srimangal,281,301.606047,18
srimangal,281,300.1127141,21
srimangal,282,299.0567788,0
srimangal,282,297.5634538,3
srimangal,282,296.319568,6
srimangal,282,297.9121762,9
srimangal,282,301.2906691,12
srimangal,282,302.8833267,15
srimangal,282,301.7571715,18
srimangal,282,300.1645343,21
srimangal,283,299.0383809,0
srimangal,283,297.4457522,3
srimangal,283,296.3192855,6
srimangal,283,297.983034,9
srimangal,283,301.5124407,12
srimangal,283,303.1762408,15
srimangal,283,301.9997814,18
srimangal,283,300.3360027,21
srimangal,284,299.1595451,0
srimangal,284,297.4957752,3
srimangal,284,296.0902983,6
srimangal,284,297.9010528,9
srimangal,284,301.742312,12
srimangal,284,303.5531228,15
srimangal,284,302.2727133,18
srimangal,284,300.4619259,21
srimangal,285,299.1815184,0
srimangal,285,297.3707406,3
srimangal,285,295.76476,6
srimangal,285,297.6196419,9
srimangal,285,301.5545111,12
srimangal,285,303.4094505,15
srimangal,285,302.097838,18
srimangal,285,300.2429224,21
srimangal,286,298.931312,0
srimangal,286,297.0764062,3
srimangal,286,295.7410796,6
srimangal,286,297.5821038,9
srimangal,286,301.4875759,12
srimangal,286,303.3286573,15
srimangal,286,302.0268437,18
srimangal,286,300.185786,21
srimangal,287,298.8839745,0
srimangal,287,297.0429266,3
srimangal,287,295.9189859,6
srimangal,287,297.71716,9
srimangal,287,301.5317316,12
srimangal,287,303.3299615,15
srimangal,287,302.0584478,18
srimangal,287,300.2602411,21
srimangal,288,298.9887294,0
srimangal,288,297.1905322,3
srimangal,288,296.0529651,6
srimangal,288,297.7340196,9
srimangal,288,301.3001387,12
srimangal,288,302.9812455,15
srimangal,288,301.7925487,18
srimangal,288,300.1114635,21
srimangal,289,298.9227686,0
srimangal,289,297.2416924,3
srimangal,289,295.766887,6
srimangal,289,297.5416244,9
srimangal,289,301.3064784,12
srimangal,289,303.0812709,15
srimangal,289,301.8263297,18
srimangal,289,300.05156,21
srimangal,290,298.7966207,0
srimangal,290,297.0218605,3
srimangal,290,295.4131732,6
srimangal,290,297.2971753,9
srimangal,290,301.2938189,12
srimangal,290,303.1778795,15
srimangal,290,301.8456757,18
srimangal,290,299.9616393,21
srimangal,291,298.6294376,0
srimangal,291,296.7454112,3
srimangal,291,295.3421483,6
srimangal,291,297.1235911,9
srimangal,291,300.9026694,12
srimangal,291,302.6841674,15
srimangal,291,301.4244848,18
srimangal,291,299.6430097,21
srimangal,292,298.383329,0
srimangal,292,296.6018634,3
srimangal,292,295.0976416,6
srimangal,292,297.001121,9
srimangal,292,301.0390831,12
srimangal,292,302.9426216,15
srimangal,292,301.5966451,18
srimangal,292,299.693131,21
srimangal,293,298.3471566,0
srimangal,293,296.4436527,3
srimangal,293,295.0334319,6
srimangal,293,296.9336545,9
srimangal,293,300.9647076,12
srimangal,293,302.8649891,15
srimangal,293,301.5213156,18
srimangal,293,299.6210585,21
srimangal,294,298.277387,0
srimangal,294,296.37714,3
srimangal,294,294.6015763,6
srimangal,294,296.551546,9
srimangal,294,300.6881304,12
srimangal,294,302.6381605,15
srimangal,294,301.2593102,18
srimangal,294,299.3093051,21
srimangal,295,297.9304568,0
srimangal,295,295.9804621,3
srimangal,295,294.6065975,6
srimangal,295,296.4783385,9
srimangal,295,300.4489718,12
srimangal,295,302.3207709,15
srimangal,295,300.9972371,18
srimangal,295,299.1254621,21
srimangal,296,297.8019304,0
srimangal,296,295.9301654,3
srimangal,296,294.16181,6
srimangal,296,296.2205334,9
srimangal,296,300.5878237,12
srimangal,296,302.6466111,15
srimangal,296,301.1908594,18
srimangal,296,299.1320985,21
srimangal,297,297.676349,0
srimangal,297,295.6175991,3
srimangal,297,293.8512684,6
srimangal,297,295.9661888,9
srimangal,297,300.4526929,12
srimangal,297,302.567679,15
srimangal,297,301.0721896,18
srimangal,297,298.9572308,21
srimangal,298,297.4617438,0
srimangal,298,295.3467962,3
srimangal,298,293.6373147,6
srimangal,298,295.7757995,9
srimangal,298,300.3122921,12
srimangal,298,302.4508432,15
srimangal,298,300.9386912,18
srimangal,298,298.8001675,21
srimangal,299,297.2880179,0
srimangal,299,295.1495056,3
srimangal,299,293.0443887,6
srimangal,299,295.2980772,9
srimangal,299,300.0789581,12
srimangal,299,302.3327166,15
srimangal,299,300.7391024,18
srimangal,299,298.485373,21
srimangal,300,296.8917613,0
srimangal,300,294.6380438,3
srimangal,300,292.8962305,6
srimangal,300,295.1509408,9
srimangal,300,299.9339893,12
srimangal,300,302.1887695,15
srimangal,300,300.5944328,18
srimangal,300,298.3396816,21
srimangal,301,296.7453474,0
srimangal,301,294.4906081,3
srimangal,301,292.8973065,6
srimangal,301,295.0656779,9
srimangal,301,299.6655706,12
srimangal,301,301.8340092,15
srimangal,301,300.300724,18
srimangal,301,298.1323132,21
srimangal,302,296.5990304,0
srimangal,302,294.4306312,3
srimangal,302,292.7288627,6
srimangal,302,294.9812102,9
srimangal,302,299.7592462,12
srimangal,302,302.0116636,15
srimangal,302,300.4189977,18
srimangal,302,298.1666093,21
srimangal,303,296.5739459,0
srimangal,303,294.3215695,3
srimangal,303,293.0794134,6
srimangal,303,295.2420373,9
srimangal,303,299.8297377,12
srimangal,303,301.9924287,15
srimangal,303,300.4632076,18
srimangal,303,298.3005443,21
srimangal,304,296.7713256,0
srimangal,304,294.6086738,3
srimangal,304,293.0715087,6
srimangal,304,295.2707884,9
srimangal,304,299.9362487,12
srimangal,304,302.1355966,15
srimangal,304,300.5804557,18
srimangal,304,298.381136,21
srimangal,305,296.8259975,0
srimangal,305,294.6266896,3
srimangal,305,292.9228098,6
srimangal,305,295.1763705,9
srimangal,305,299.9569806,12
srimangal,305,302.2106113,15
srimangal,305,300.6170875,18
srimangal,305,298.3634857,21
srimangal,306,296.7699643,0
srimangal,306,294.5163746,3
srimangal,306,292.6696317,6
srimangal,306,294.9974619,9
srimangal,306,299.9356238,12
srimangal,306,302.2635262,15
srimangal,306,300.6174855,18
srimangal,306,298.289613,21
srimangal,307,296.6435748,0
srimangal,307,294.3157148,3
srimangal,307,292.6296456,6
srimangal,307,294.9062599,9
srimangal,307,299.7357747,12
srimangal,307,302.0124597,15
srimangal,307,300.4026344,18
srimangal,307,298.1259787,21
srimangal,308,296.5161559,0
srimangal,308,294.2395123,3
srimangal,308,292.5759711,6
srimangal,308,294.8166322,9
srimangal,308,299.5698772,12
srimangal,308,301.8106078,15
srimangal,308,300.2262055,18
srimangal,308,297.9855038,21
srimangal,309,296.401104,0
srimangal,309,294.1604141,3
srimangal,309,292.3614753,6
srimangal,309,294.6838773,9
srimangal,309,299.6105243,12
srimangal,309,301.9329984,15
srimangal,309,300.290796,18
srimangal,309,297.9683517,21
srimangal,310,296.3261518,0
srimangal,310,294.0037199,3
srimangal,310,292.1706685,6
srimangal,310,294.5570584,9
srimangal,310,299.6194465,12
srimangal,310,302.0059105,15
srimangal,310,300.3184614,18
srimangal,310,297.9320281,21
srimangal,311,296.2445816,0
srimangal,311,293.858161,3
srimangal,311,292.1151518,6
srimangal,311,294.4659077,9
srimangal,311,299.4527035,12
srimangal,311,301.8035324,15
srimangal,311,300.1412805,18
srimangal,311,297.7904819,21
srimangal,312,296.1282326,0
srimangal,312,293.7774464,3
srimangal,312,291.9417349,6
srimangal,312,294.2773559,9
srimangal,312,299.2320452,12
srimangal,312,301.5677388,15
srimangal,312,299.916189,18
srimangal,312,297.5805255,21
srimangal,313,295.9289782,0
srimangal,313,293.5933271,3
srimangal,313,291.7593711,6
srimangal,313,294.07775,9
srimangal,313,298.9958623,12
srimangal,313,301.3143131,15
srimangal,313,299.6749555,18
srimangal,313,297.3565345,21
srimangal,314,295.7171795,0
srimangal,314,293.3987708,3
srimangal,314,291.3656823,6
srimangal,314,293.7009841,9
srimangal,314,298.6549961,12
srimangal,314,300.9903703,15
srimangal,314,299.3390463,18
srimangal,314,297.0037021,21
srimangal,315,295.3523806,0
srimangal,315,293.0170488,3
srimangal,315,291.074355,6
srimangal,315,293.4521876,9
srimangal,315,298.4964228,12
srimangal,315,300.8743292,15
srimangal,315,299.192931,18
srimangal,315,296.8150552,21
srimangal,316,295.1336596,0
srimangal,316,292.7557964,3
srimangal,316,290.6951163,6
srimangal,316,293.1769132,9
srimangal,316,298.441694,12
srimangal,316,300.9235679,15
srimangal,316,299.1686552,18
srimangal,316,296.6868131,21
srimangal,317,294.931903,0
srimangal,317,292.4500742,3
srimangal,317,290.4732497,6
srimangal,317,293.0450257,9
srimangal,317,298.500684,12
srimangal,317,301.0725397,15
srimangal,317,299.2540016,18
srimangal,317,296.6821789,21
srimangal,318,294.8636436,0
srimangal,318,292.2918346,3
srimangal,318,290.1466539,6
srimangal,318,292.7808212,9
srimangal,318,298.3688339,12
srimangal,318,301.003083,15
srimangal,318,299.140427,18
srimangal,318,296.5062119,21
srimangal,319,294.6435588,0
srimangal,319,292.0093577,3
srimangal,319,290.1214004,6
srimangal,319,292.7198699,9
srimangal,319,298.2321548,12
srimangal,319,300.8307049,15
srimangal,319,298.9932914,18
srimangal,319,296.3947747,21
srimangal,320,294.557364,0
srimangal,320,291.9588612,3
srimangal,320,290.1727048,6
srimangal,320,292.8133219,9
srimangal,320,298.4150172,12
srimangal,320,301.0557163,15
srimangal,320,299.1884996,18
srimangal,320,296.5478344,21
srimangal,321,294.6806206,0
srimangal,321,292.0399695,3
srimangal,321,290.1877125,6
